epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,10537.3,1.1675,1.02633,0.01456,0.80439,0.6706,0.76161,0.48399,1.39369,0.97841,0.02057,0.00520707,0.00520707,0.00520707
61,10709.6,1.16639,1.0236,0.01453,0.80749,0.67475,0.76221,0.48441,1.39392,0.97517,0.02059,0.00508312,0.00508312,0.00508312
62,10881.2,1.16642,1.00942,0.01446,0.80571,0.67642,0.7636,0.48526,1.39168,0.9775,0.02057,0.00495917,0.00495917,0.00495917
63,11052.2,1.14178,0.99708,0.0142,0.80315,0.67928,0.76479,0.48677,1.39359,0.96965,0.02062,0.00483522,0.00483522,0.00483522
64,11223.9,1.14483,0.9863,0.01421,0.80793,0.67994,0.76606,0.48863,1.3924,0.96435,0.0206,0.00471128,0.00471128,0.00471128
65,11395.7,1.14786,0.98298,0.01421,0.80339,0.67921,0.76625,0.48905,1.38975,0.9667,0.02055,0.00458733,0.00458733,0.00458733
66,11567.7,1.14466,0.98047,0.01408,0.80918,0.67731,0.76701,0.49007,1.38883,0.96295,0.02053,0.00446338,0.00446338,0.00446338
67,11738.6,1.13983,0.96774,0.01402,0.81318,0.67275,0.76815,0.49078,1.386,0.96329,0.0205,0.00433943,0.00433943,0.00433943
68,11912.8,1.12559,0.96985,0.01377,0.82798,0.66715,0.76871,0.49176,1.38478,0.96104,0.02046,0.00421548,0.00421548,0.00421548
69,12088.1,1.11319,0.94504,0.01363,0.82572,0.66726,0.76907,0.49219,1.38292,0.96003,0.0204,0.00409154,0.00409154,0.00409154
70,12263.8,1.11702,0.93185,0.01364,0.83051,0.66579,0.76953,0.49358,1.38129,0.95793,0.02035,0.00396759,0.00396759,0.00396759
71,12438.5,1.10887,0.92962,0.01353,0.83532,0.66508,0.76964,0.4944,1.38015,0.9541,0.02033,0.00384364,0.00384364,0.00384364
72,12611.5,1.09915,0.91712,0.01343,0.83205,0.66566,0.76993,0.4955,1.37797,0.95417,0.02028,0.00371969,0.00371969,0.00371969
73,12783.9,1.09352,0.91899,0.01333,0.83102,0.66751,0.76941,0.49548,1.37629,0.95372,0.02023,0.00359574,0.00359574,0.00359574
74,12955.4,1.09559,0.90871,0.01322,0.83019,0.66687,0.77002,0.49669,1.37476,0.9487,0.02019,0.0034718,0.0034718,0.0034718
75,13128.1,1.08698,0.89089,0.01317,0.82829,0.66706,0.77069,0.49761,1.37349,0.94605,0.02015,0.00334785,0.00334785,0.00334785
76,13300.9,1.0741,0.88145,0.01287,0.82386,0.67236,0.77164,0.49899,1.3714,0.94803,0.0201,0.0032239,0.0032239,0.0032239
77,13472.6,1.06813,0.86926,0.01281,0.82989,0.67208,0.77157,0.49964,1.3699,0.94728,0.02007,0.00309995,0.00309995,0.00309995
78,13646.7,1.06136,0.85866,0.01274,0.8352,0.6686,0.77232,0.50046,1.36971,0.94512,0.0201,0.002976,0.002976,0.002976
79,13818.8,1.06034,0.84861,0.01267,0.81922,0.67674,0.77256,0.50043,1.36942,0.94312,0.02007,0.00285206,0.00285206,0.00285206
80,13991.2,1.05311,0.85513,0.0125,0.83532,0.66612,0.77274,0.50075,1.36701,0.94364,0.02001,0.00272811,0.00272811,0.00272811
81,14162.4,1.04614,0.84764,0.01248,0.83731,0.66861,0.77314,0.50135,1.36596,0.94369,0.01997,0.00260416,0.00260416,0.00260416
82,14334.1,1.03281,0.82797,0.01233,0.83704,0.6684,0.77455,0.50253,1.36625,0.94203,0.01997,0.00248021,0.00248021,0.00248021
83,14508.1,1.02542,0.82057,0.01215,0.83718,0.66818,0.77406,0.50275,1.36459,0.94014,0.01991,0.00235626,0.00235626,0.00235626
84,14677.2,1.02232,0.80746,0.0121,0.82564,0.67804,0.77467,0.50351,1.36259,0.93909,0.01987,0.00223232,0.00223232,0.00223232
85,14849.4,1.01024,0.7885,0.01196,0.8253,0.67709,0.77536,0.50522,1.36045,0.93757,0.01985,0.00210837,0.00210837,0.00210837
86,15020.9,1.01347,0.79104,0.01194,0.82035,0.67948,0.77423,0.50554,1.35985,0.93617,0.01983,0.00198442,0.00198442,0.00198442
87,15192,0.99058,0.78364,0.01162,0.81733,0.6831,0.77567,0.50644,1.35867,0.9351,0.01981,0.00186047,0.00186047,0.00186047
88,15363.8,0.98901,0.76877,0.01163,0.81124,0.68831,0.77663,0.50666,1.35776,0.93421,0.01978,0.00173652,0.00173652,0.00173652
89,15537.8,0.9904,0.76251,0.01158,0.81269,0.68637,0.77659,0.50726,1.3558,0.93607,0.01973,0.00161258,0.00161258,0.00161258
90,15714.3,0.97429,0.75571,0.01146,0.81365,0.6882,0.77748,0.50827,1.35585,0.93283,0.01975,0.00148863,0.00148863,0.00148863
91,15910.3,0.98482,0.56055,0.01349,0.81869,0.68966,0.77894,0.50958,1.35329,0.9347,0.01968,0.00136468,0.00136468,0.00136468
92,16083,0.9649,0.54042,0.01303,0.82256,0.69026,0.77997,0.511,1.35354,0.92909,0.01968,0.00124073,0.00124073,0.00124073
93,16256.2,0.94643,0.52697,0.0127,0.81872,0.69141,0.78018,0.51118,1.35216,0.93061,0.01964,0.00111678,0.00111678,0.00111678
94,16429.8,0.93872,0.52304,0.01251,0.82396,0.69252,0.78176,0.51246,1.3504,0.92867,0.0196,0.000992836,0.000992836,0.000992836
95,16602.9,0.92746,0.50634,0.01236,0.82174,0.69501,0.78188,0.51247,1.35121,0.92566,0.01962,0.000868888,0.000868888,0.000868888
96,16776.1,0.91239,0.49839,0.01205,0.82224,0.69142,0.78207,0.51369,1.35086,0.92506,0.01963,0.00074494,0.00074494,0.00074494
97,16949.4,0.90325,0.49155,0.01193,0.82207,0.6948,0.7814,0.5138,1.35111,0.92139,0.01963,0.000620992,0.000620992,0.000620992
98,17121.9,0.9003,0.49126,0.01182,0.81791,0.7007,0.78292,0.51528,1.35204,0.91883,0.01963,0.000497044,0.000497044,0.000497044
99,17294.9,0.88857,0.48116,0.01162,0.82444,0.69902,0.78332,0.5157,1.34987,0.91992,0.01958,0.000373096,0.000373096,0.000373096
100,17466.8,0.88517,0.46968,0.01163,0.81785,0.70012,0.78341,0.51605,1.35038,0.91651,0.01958,0.000249148,0.000249148,0.000249148
